,0,1,2,3,4,5,6,7,8,9,10,11,12,13,label,
11923,0.826925065,,,,,,,,,,,,,,,
11924,,,,,,,,,,,,,,,,
11925,,,,,0.900590778,,,,,,,,,,,
11926,0.720462199,,,,,,,,,,,,,,,
11927,,,,,,0.426250278,,,,,,,,,,
11928,0.655440479,,,,,,,,,,,,,,,
11929,,,,,,,0.542626684,,,,,,,,,
11930,0.683451779,,,,,,,,,,,,,,,
11931,,,,,,,,,,,,,,,,
11932,,,,,,0.401947254,,,,,,,,,,
11933,,,,,,,,,,0.449369799,,,,,,
11934,0.6983455,,,,,,,,,,,,,,,
11935,,,,,,,,,,0.613099322,,,,,,
11936,,,,,0.809334424,,,,,,,,,,,
11937,,0.538078305,,,,,,,,,,,,,,
11938,,,,,,,,,,,,,,0.493151769,,
11939,,,,,0.822628542,,,,,,,,,,,
11940,,,0.418362539,,,,,,,,,,,,,
11941,,,,0.425628141,,,0.555324143,,,,,,,,,
11942,,,,,,,,,,,,0.581566179,,,,
11943,,,,,,,,,,,,,,,,
11944,,,,,,,,,,0.404226373,,,,,,
11945,,,,0.661791974,,,,,,,,,,,,
11946,,,,,,,,,,,,,,,,
11947,,,,,,,,,,,,,,,,
11948,0.732437478,,,,,,,,,,,,,,,
11949,,,0.447746238,,,,,,,,,,,,,
11950,,,,,,,,,,,,,,0.97098207,,
11951,,,,,,,,,0.51696227,,,,,,,
11952,,,,,,,0.506153563,,,,,,,,,
11953,0.750932193,,,,,,,,,,,,,,,
11954,,0.473044678,0.479336041,,,,,,,,,,,,,
11955,0.823210926,,,,,,,,,,,,,,,
11956,,,,,0.970982097,,,,,,,,,,,
11957,,,,,,,,,,,,,,,,
11958,,,,,,,,,,,0.509097125,,,,,
11959,,,,,,,,,,,,,,,,
11960,,,,,,,0.687797209,,,,,,,,,
11961,,,,,,,0.433649817,,,0.54771657,,,,,,
11962,,,,,,,0.544726178,,,,,,,,,
11963,,,,,,,,,,,,,,,,
11964,,,,,,,0.834712248,,,,,,,,,
11965,,,,,,,,,0.673795788,,,,,,,
11966,,,,,0.974206306,,,,,,,,,,,
11967,,,,,,,,,,,,,,,,
11968,,,,,,,,,,,,,,,,
11969,,,,,,,,,,,,,0.409400393,,,
11970,,,,,,,,,,,,,,0.663324551,,
11971,,,,0.448275611,,,,,,,,,,,,
11972,,,,,0.518012311,,,,,,,,,,,
11973,,,,,,,0.558118223,,,,,,,,,
11974,,,,,0.974903377,,,,,,,,,,,
11975,,,,,,0.853840618,,,,,,,,,,
11976,,,,,,,,,,0.420706981,,,,,,
11977,,,,,,,0.602218372,,,,,,,,,
11978,,,,,0.847386505,,,,,,,,,,,
11979,,,,,,,,,,,0.841471824,,,,,
11980,,,,,0.755952371,,,,,,,,,,,
11981,,,,,,,0.904833809,,,,,,,,,
11982,,0.479499151,,,,,,,,,,,,,,
11983,,,,,,,,,0.409584375,,,0.400648184,,,,
11984,,0.755712696,,,,,,,,,,,,,,
11985,0.685345647,,,,,,,,,,,,,,,
11986,,,,,,,0.596351624,,,,,,,,,
11987,,,,,,,,,,,,,,0.457864881,,
11988,,,,,,,,,,,0.470596051,,,,,
11989,,,,,,,,,,,,0.59455055,,,,
11990,,,,,,,0.97619041,,,,,,,,,
11991,,,,,,,,,,,,,0.898364529,,,
11992,,,,,,,,,,,,,0.751467622,,,
11993,,,,,,,,,,,,0.704691952,,,,
11994,,,,,,,,,,,0.743405782,,,,,
11995,0.597778397,,,,,,,,,,,,,,,
11996,,,,,0.959627316,,,,,,,,,,,
11997,,,,,,,,,,,0.687289141,,,,,
11998,,,,,0.727979549,,,,,,,,,,,
11999,,,,,0.848626839,,,,,,,,,,,
12000,,,,,0.820847681,,,,,,,,,,,
12001,,,,,,,,,,,,,,,,
12002,,,,,,,0.496855404,,,,,,,,,
12003,,,,,0.955782297,,,,,,,,,,,
12004,,,,,,,,,,0.444876981,,,,,,
12005,,,,,0.829704889,,,,,,,,,,,
12006,,,,,,,,,,,,,,,,
12007,,,,,,,,,0.521066715,,,,,,,
12008,,,,0.583859671,,,,,,,,,,,,
12009,,,,,,0.839766868,,,,,,,,,,
12010,,,,,,,0.500536349,,,,,,,,,
12011,,,,,,,,,,,,0.573777669,,,,
12012,0.716956773,,,,,,,,,,,,,,,
12013,,,,,,,0.410936557,,,,,,,,,
12014,,,,,,,0.480282448,,,,,,,,,
12015,,,,,0.839285964,,,,,,,,,,,
12016,,,,,,0.448662618,,,,,,0.54113326,,,,
12017,,,,,,,,,,,,,,,,
12018,,,,,0.824675246,,,,,,,,,,,
12019,,,,,,,,,,,,,,0.918246881,,
12020,,,,0.507161174,,,,,,,,,,,,
12021,,,,,,,,,0.676559998,,,,,,,
12022,,,,,,,,0.404602053,,,,,,,,
12023,,,,,0.959627261,,,,,,,,,,,
12024,,,,,,,,,,,,,,,,
12025,,,,,0.970046067,,,,,,,,,,,
12026,,0.644955515,,,,,,,,,,,,,,
12027,,,,,0.585178112,,,,,,,,,,,
12028,,,,,,,0.804029262,,,,,,,,,
12029,,,,,,,,,,,,,,0.403711799,,
12030,,,,,0.777705592,,,,,,,,,,,
12031,,0.574166113,,,,,,,,,,,,,,
12032,,,,,,,0.53816867,,,,,,,,,
12033,,,,,,,,,,,,,,,,
12034,,,,,,,0.53902034,,,,,,,,,
12035,,,,,,,0.628493297,,,,,,,,,
12036,,,,,,,,,,,,,,,,
12037,,,,,,,0.879532421,,,,,,,,,
12038,,,,,,,,,,,,,,0.509053307,,
12039,,,,,,,,,0.471817811,,,,,,,
12040,,,0.651316469,,,,,,,,,,,,,
12041,,0.510617996,,,,,,,,,,,,,,
12042,0.551600145,,,,,,,,,,,,,,,
12043,0.664515035,,,,,,,,,,,,,,,
12044,,,,,,,,,0.580085829,,,,,,,
12045,,,,,,,0.938998718,,,,,,,,,
12046,,,,,0.907968576,,,,,,,,,,,
12047,0.701594905,,,,,,,,,,,,,,,
12048,,,,,0.911391409,,,,,,,,,,,
12049,,,,,0.928571386,,,,,,,,,,,
12050,,,,,,,,,0.519918576,,,,,,,
12051,,,,,,,,,,,,,,,,
12052,,,,,,,,0.802357044,,,,,,,,
12053,,,,,,,,,0.411948158,,,,,,,
12054,,,,,,,,,,,,,,,,
12055,,,,,,,0.553436964,,,,,,,,,
12056,,,,,,,0.75798829,,,,,,,,,
12057,,,,,,,0.523564226,,,,,,,,,
12058,,,,,,,0.404372862,,,,,,,,,
12059,,,,,,,,,,,,0.930268721,,,,
12060,0.834931068,,,,,,,,,,,,,,,
12061,,,,,,,,,,,,0.406452742,,,,
12062,,,,,,,,,,,,,,0.500329288,,
12063,,,,,,,,,,,,,,,,
12064,,,,,,,0.460632187,,,,,,,,,
12065,,,,,0.556983627,,,,,,,,,,,
12066,,,,,0.893068898,,,,,,,,,,,
12067,0.883276339,,,,,,,,,,,,,,,
12068,,,0.573452739,,,,,,,,,,,,,
12069,,,,,,,,,,,,0.613836601,,,,
12070,,,,,0.872240087,,,,,,,,,,,
12071,0.743124325,,,,,,,,,,,,,,,
12072,,0.526082627,,,,,,,,,,,,,,
12073,,,,,0.877767213,,,,,,,,,,,
12074,,,,,,0.83841973,,,,,,,,,,
12075,,,,,,,,,,,,,,,,
12076,,,,,,,0.735531999,,,,,,,,,
12077,,,,,,,,,,,0.778196662,,,,,
12078,,,,,,,0.629795797,,,,,,,,,
12079,0.56612634,,,,,,,,,,,,,,,
12080,,,,,,,,,0.482955229,,,,,,,
12081,,0.557710069,,,,,,,,,,,,,,
12082,,,,,,,,,,0.594277667,,,,,,
12083,,,,,,,,,0.457824475,,,,,,,
12084,,,,0.538003961,,,0.44582348,,,,,,,,,
12085,,,,,,,,,,,,,,,,
12086,,,,,0.948412688,,,,,,,,,,,
12087,,,,,,,,,0.428686451,,,,,,,
12088,0.84347166,,,,,,,,,,,,,,,
12089,,,,,,,,,,,,,,,,
12090,0.754592627,,,,,,,,,,,,,,,
12091,,,,,,,,,,,,,,,,
12092,,,,0.766575575,,,,,,,,,,,,
12093,,,,,,,,,,,,,,0.418855676,,
12094,,,,,,,,,0.617855355,,,,,,,
12095,0.595919679,,,,,,,,,,,,,,,
12096,,,,,,,0.709724309,,,,,,,,,
12097,,,,,,,,0.521446187,,,,,,,,
12098,,,,,,,,,,,,0.447081499,,,,
12099,,,,,,,,,,,0.731466795,,,,,
12100,,,,,,,,,0.61897822,,,,,,,
12101,,,,,0.401049208,,,,,,,,,,,
12102,,,,,,,,,,,,0.587226803,,,,
12103,,,,,,,,,,,,,,,,
12104,,,,,,,,,,,0.571784275,,,,,
12105,,,,,,,0.544120085,,,,,,,,,
12106,,,,,,,,,,,,,,,,
12107,,,,,,,,,,0.543271683,,,,,,
12108,,,,,0.941702701,,,,,,,,,,,
12109,,,,,0.80286626,,,,,,,,,,,
12110,,,,,,,,,,,,0.638292208,,,,
12111,,,0.612883442,,,,,,,,,,,,,
12112,,,,,,,,,,,,,,,,
12113,,,,,,,,,,,0.758537859,,,,,
12114,,,,,,,,,,,,,,,,
12115,,,,,,,,,,,,,,,,
12116,,,,,,,0.631736983,,,,,,,,,
12117,,,,,,,,,,0.487000082,,,,,,
12118,,,,,,,,,,,,0.673395974,,,,
12119,,,,,,,,,,,,,,,,
12120,,,,,,,,,,,,0.681923521,,,,
12121,,,,,,,,,,,,,,,,
12122,,,,,0.75600161,,,,,,,,,,,
12123,,,,,0.974903416,,,,,,,,,,,
12124,,,,,,,,,,,0.524549093,,,,,
12125,,,,,,,,,,,,,,,,
12126,,,,,0.638433391,,,,,,,,,,,
12127,0.653893875,,,,,,,,,,,,,,,
12128,,,,,,,0.703714193,,,,,,,,,
12129,,,,,0.800456115,,,,,,,,,,,
12130,,,,,0.941964277,,,,,,,,,,,
12131,,,,,,,,,,,0.490942578,,,,,
12132,,,,,0.933673125,,,,,,,,,,,
12133,,,,,0.89210678,,,,,,,,,,,
12134,,,,,,,,,,0.77408849,,,,,,
12135,,,,,,,,0.682653971,,,,,,,,
12136,,,,,0.791563272,,,,,,,,,,,
12137,,,,,,,,,0.666952679,,,,,,,
12138,,,,,,,,,,,,,,,,
12139,,,,,,,,,,,,,,,,
12140,,,,,,,,,0.657163987,,,,,,,
12141,,,,,,,,,,,,,,,,
12142,,,,,0.959572494,,,,,,,,,,,
12143,,,,,,,,,0.545769081,,,,,,,
12144,,,,,0.877232154,,,,,,,,,,,
12145,,,,,,,,,,,,,,,,
12146,,,,,,,,,,,,,,,,
12147,,,,,,,,,,,,,,,,
12148,,,,,,,,,,,0.721613659,,,,,
12149,,,,,,,,,,,,,,,,
12150,,,,,,,0.648371707,,,,,,,,,
12151,,,,,,,0.49844301,,,,,,,,,
12152,,,,,,,,,,,,,,,,
12153,,,0.484727737,,,,,,,,0.426708973,,,,,
12154,,,,,,,0.590959878,,,,,,,,,
12155,0.551749964,,,,,,,,,,,,,,,
12156,,,,,,,0.528644185,,,,,,,,,
12157,,,,,,,,,,,,,,,,
12158,,,,,,,,,,,,,,0.589948721,,
12159,,,,,0.906810522,,,,,,,,,,,
12160,,,0.785281394,,,,,,,,,,,,,
12161,,,,0.654141616,,,,,,,,,,,,
12162,,,,,,,,,,,,,,,,
12163,,,0.477016123,,,,,,,,,,,,,
12164,,,,,,,,,,,0.597569873,,,,,
12165,,,,,,,,,,,,,,,,
12166,,,,,0.93718364,,,,,,,,,,,
12167,,,,,,,0.650359017,,,,,,,,,
12168,,,,,,,,,,,,,,0.75637265,,
12169,,,0.434729902,,,,,,,,,,,,,
12170,,,,,0.978896093,,,,,,,,,,,
12171,,,,,,,0.681744007,,,,,,,,,
12172,,,,,,,,,,,,0.428229882,,,,
12173,,0.652501334,,,,,,,,,,,,,,
12174,,0.429488016,,,,,,,,,,,,,,
12175,,,,,0.970982133,,,,,,,,,,,
12176,,,,,0.794395106,,,,,,,,,,,
12177,,,0.632161945,,,,,,,,,,,,,
12178,,,,,,,,,,,,,,,,
12179,0.449252481,,,,,,,,,,,,,,,
12180,,,,,,,,,,,,,,0.491055319,,
12181,,,,,,,,0.528592347,,,,,,,,
12182,,,,,0.949861656,,,,,,,,,,,
12183,,,,,0.854560884,,,,,,,,,,,
12184,,,,,0.776329411,,,,,,,,,,,
12185,,,,,,,,,,,,,,,,
12186,,,,,,,,,,,,,,,,
12187,,,,0.409280269,,,,,,,,,,,,
12188,,,,,,,,,,,,0.409220335,,,,
12189,,,,,0.897894541,,,,,,,,,,,
12190,,,,,,,,,,0.625634318,,,,,,
12191,,,,,,,,,,,,,0.529683067,,,
12192,,,,,,,,,,0.501078846,,,,,,
12193,,,,,0.92565901,,,,,,,,,,,
12194,,,,,,,,,,,,,,,,
12195,,,,,,,,,,0.686167934,,,,,,
12196,0.524357667,,,,,,,,,,,,,,,
12197,,,,,,,0.546511968,,,,,,,,,
12198,,,,,,,,0.44835556,0.532596781,,,,,,,
12199,,,,,,,,,,,,0.588145361,,,,
12200,,,,,,,,,,,,0.833848277,,,,
12201,,,,,,,,,,,0.520062562,,,,,
12202,,,,,,,,,,,,0.581205368,,,,
12203,,,,,,,,,,,0.45324257,,,,,
12204,,,,,,,,,0.624158897,,,,,,,
12205,,,,,,,,,,,0.561816491,,,,,
12206,,,,,,,0.756013967,,,,,,,,,
12207,,,,,,,,,,,,,,,,
12208,,,,,0.964285707,,,,,,,,,,,
12209,,,,,,,,,,,,,,0.503609946,,
12210,,,,,,,,,,,,,,,,
12211,,,,,0.926614841,,,,,,,,,,,
12212,0.915584318,,,,,,,,,,,,,,,
12213,,,,,0.921765132,,,,,,,,,,,
12214,,,,,,,,,,,,0.642190951,,,,
12215,,,,,,,,,,,,,0.481681344,,,
12216,,0.449050063,,,,,,,,,,,,,,
12217,,0.576629927,,,,,,,,,,,,,,
12218,,,,,,,,,,,0.78248957,,,,,
12219,,,,,0.893748461,,,,,,,,,,,
12220,,,,,,,,0.584000897,,,,,,,,
12221,,,,,,,,,,,,,,,,
12222,,,,,,,0.458669246,,,,,,,,,
12223,,,,,,,,,,,0.82093776,,,,,
12224,,,,,,,,,,,,,,,,
12225,,,,0.498990565,,,,,,,,,,,,
12226,0.751654851,,,,,,,,,,,,,,,
12227,,,,,,,,,0.605403745,,,,,,,
12228,,,,0.42775977,,,,,,,,,,,,
12229,,,,,,,,,,,,,,,,
12230,,,,,,,0.82060869,,,,,,,,,
12231,,,,,0.698938128,,,,,,,,,,,
12232,,,,,,,0.574228269,,,,,,,,,
12233,,,,,,,,,,,,,,,,
12234,,,,,,,0.742253683,,,,,,,,,
12235,,,,,,,,,,0.506345731,,,,,,
12236,,,,0.828019952,,,,,,,,,,,,
12237,,,,,,,,,,,,,,0.570540123,,
12238,,,,,0.790568263,,,,,,,,,,,
12239,,,,,,,,,,,,,,0.413334052,,
12240,,,,,,,,,0.42420938,,,,,,,
12241,0.794072605,,,,,,,,,,,,,,,
12242,,,,,0.973469378,,,,,,,,,,,
12243,0.92834743,,,,,,,,,,,,,,,
12244,,,,,,,,,,,,,,0.436410093,,
12245,,,,,,,,,,0.571659695,,,,,,
12246,,,,,,,,,,,,,,,,
12247,,,,,0.957792105,,,,,,,,,,,
12248,,,,,,,0.516380041,,,,,,,,,
12249,,,0.44035373,,,,,,,,,,,,,
12250,,,,,,,,,0.54268776,,,,,,,
12251,,,,,0.984261487,,,,,,,,,,,
12252,,,,,0.88001178,,,,,,,,,,,
12253,,,,,,0.462893144,,,,,,,,,,
12254,,,,,,,,,,,,,,,,
12255,,,,,,,,,,,,,,,,
12256,,,,,,0.981428486,,,,,,,,,,
12257,,,,,,,,,,,,,,,,
12258,,,,,,,0.740157408,,,,,,,,,
12259,0.907142687,,,,,,,,,,,,,,,
12260,,,,,0.972689051,,,,,,,,,,,
12261,,,,,0.765632202,,,,,,,,,,,
12262,,,,,,,,,,,,,,,,
12263,,,,,,,,,0.448697656,,,,,,,
12264,,,,,,,,,,,,,,,,
12265,,,,,0.850381181,,,,,,,,,,,
12266,,,,,0.737483097,,,,,,,,,,,
12267,,,,,,,0.755377823,,,,,,,,,
12268,,,,,,0.556351951,,,,,,,,,,
12269,,,,0.474915937,,,,,,,,,,,,
12270,,,,,,,,,,,,,,0.551263993,,
12271,,,,,,,,,,,,0.774358929,,,,
12272,,,0.478994635,,,,,,,,,0.402449549,,,,
12273,,,,,,,0.667990534,,,,,,,,,
12274,,,,,,,,,,,0.479565431,,,,,
12275,,,,,0.953571328,,,,,,,,,,,
12276,,,,,,,,,,,,,,,,
12277,,,,,,,,,,,,,,,,
12278,0.665012554,,,,,,,,,,,,,,,
12279,,,,,,,,,0.859648804,,,,,,,
12280,,,,,,,,,,,,,,,,
12281,,,,,0.879263512,,,,,,,,,,,
12282,,,,,0.947971481,,,,,,,,,,,
12283,,0.48448318,0.433242929,,,,,,,,,,,,,
12284,,,,,,,,,,,0.510393779,,,,,
12285,,,0.642801962,,,,,,,,,,,,,
12286,,,,,0.907410522,,,,,,,,,,,
12287,,,,,,,,,,,,,,,,
12288,,,,,,,,,,0.596260458,,,,,,
12289,0.450388143,,,,0.465408524,,,,,,,,,,,
12290,0.928571145,,,,,,,,,,,,,,,
12291,,,,,,,0.781422158,,,,,,,,,
12292,0.609015055,,,,,,,,,,,,,,,
12293,,,,,0.823749389,,,,,,,,,,,
12294,,,,,,,,,,,,0.593033708,,,,
12295,,,,,,,,,,,,,,0.856951573,,
12296,,,,,0.965608355,,,,,,,,,,,
12297,,,,,,,,,0.622412956,,,,,,,
12298,,,,,,,,,,,,,,,,
12299,,,,,,0.418030544,,,,,,,,,,
12300,,,,,,,0.884012502,,,,,,,,,
12301,,,,,,,,0.599924266,,,,,,,,
12302,,,,,0.950304717,,,,,,,,,,,
12303,,,,,,,,,,,,,,0.586546908,,
12304,,,,,,,,,,,,,,,,
12305,,,,,,,,,,,,,,,,
12306,,,,,,,0.706942755,,,,,,,,,
12307,,,,,,,,,,,,,,,,
12308,,,,,0.831660296,,,,,,,,,,,
12309,,,,,,,,,,,,,,,,
12310,,,,,,,,,,,,0.541299002,,,,
12311,,,,,,,,,,,,,,,,
12312,,,,,0.945378143,,,,,,,,,,,
12313,,,,,,,,,,,,,,,,
12314,,,,,,,,,,,,,,,,
12315,,,,,,,,,,,,,,,,
12316,,,,,,,,,,,,,,0.480414429,,
12317,,,,,,,,,0.410188334,,,0.426163721,,,,
12318,,,,,,,,,0.867606494,,,,,,,
12319,,,,,,,,,,,,,,0.683961139,,
12320,,,,,0.966836706,,,,,,,,,,,
12321,,,,,,,,,,,,,,,,
12322,,,,,,,,,,,,,,,,
12323,,,,,0.592521771,,,,,,,,,,,
12324,,,,,0.875147007,,,,,,,,,,,
12325,0.635555074,,,,,,,,,,,,,,,
12326,,,,,,,,,,,,,,0.926123396,,
12327,,,,,,,,,,,,,,,,
12328,,0.889172267,,,,,,,,,,,,,,
12329,,,,,,,,,,,0.436470016,,,,,
12330,,,,,,,0.704770539,,,,,,,,,
12331,,,,,0.971861464,,,,,,,,,,,
12332,,,,,,,,,,,,,0.692875868,,,
12333,,,,,,,,,,,,,,,,
12334,,,,,,,,,,,,0.801775853,,,,
12335,,,,,,,,,,0.406229213,,,,,,
12336,,,,,0.863286312,,,,,,,,,,,
12337,,,,,,,,,,,,0.443689838,,,,
12338,,,,,0.860203809,,,,,,,,,,,
12339,,0.617349267,,,,,,,,,,,,,,
12340,,,,0.591476348,,,,,,,,,,,,
12341,,,,,,,0.541610668,,,,,,,,,
12342,,,,,,,,,,,,,,,,
12343,,,,,0.855011993,,,,,,,,,,,
12344,0.907142627,,,,,,,,,,,,,,,
12345,0.749740432,,,,,,,,,,,,,,,
12346,,,,,,,,,,,,,,0.899561107,,
12347,,,,,,,,,,,,0.410509324,,,,
12348,,,,,,,,,,,,,,0.517134851,,
12349,,,,,,,,,,,,0.870088545,,,,
12350,,,,,,,0.679767199,,,,,,,,,
12351,,,,,,,0.46147337,,,,,,,,,
12352,,,,,,,0.521407676,,,,,,,,,
12353,,,0.763327032,,,,,,,,,,,,,
12354,,,,,,,,,,,,,,,,
12355,,,,,,,,,,,,,,,,
12356,0.816321929,,,,,,,,,,,,,,,
12357,,,,,,,0.492544983,,,,,,,,,
12358,,,,,,,,0.874986764,,,,,,,,
12359,0.606101189,,,,,,,,,,,,,,,
12360,,,0.471400041,,,,,,,,,,,,,
12361,,,,,0.732224855,,,,,,,,,,,
12362,,,,,,,,,,,,,,,,
12363,,,,,,,,,,,,,,,,
12364,,,,,0.415805405,,,,,,,,,,,
12365,,,,,0.946215221,,,,,,,,,,,
12366,0.922618699,,,,,,,,,,,,,,,
12367,,,,,0.953032995,,,,,,,,,,,
12368,,,,,,,,,,,0.401586698,,,,,
12369,,,0.652103745,,,,,,,,,,,,,
12370,0.635338042,,,,,,,,,,,,,,,
12371,,,,,,,,,,,,,,0.947402614,,
12372,0.746474941,,,,,,,,,,,,,,,
12373,0.418746721,,,,,,,,,,,,,,,
12374,,,,,,,,,,0.442237183,,,,,,
12375,,,,,,,0.652747586,,,,,,,,,
12376,,,,,,,0.568805699,,,,,,,,,
12377,,,,,,,,,,,,0.773930547,,,,
12378,0.529349069,,,,,,,,,,,,,,,
12379,,,,,,,,,,,,,,,,
12380,,,,,0.976785695,,,,,,,,,,,
12381,,,,,,,,,0.49569291,,,,,,,
12382,,,,,,,,,,0.504527862,,,,,,
12383,,,,,,,,,,,,,,,,
12384,,,,,,,,,,,,,,,,
12385,,,,,,,,,,,,0.426136797,,,,
12386,,,,,,,0.560719976,,,,,,,,,
12387,,,,,,,,,,,,,,,,
12388,0.468181678,,,,,,,,,,,,,,,
12389,,,,,,,,,,,,,,,,
12390,,,,,,0.504400537,,,,,,,,,,
12391,,,,,,,,,,,,,,,,
12392,,,,,,,,,,,,0.436104504,,,,
12393,,,,,,,0.682836189,,,,,,,,,
12394,,,,,,,0.597797351,,,,,,,,,
12395,,,0.406197707,,,,,,,,,,,,,
12396,,,,,,,,,,,,,,,,
12397,,,0.453391066,,,,,,,,,,,,,
12398,,,,,0.781066789,,,,,,,,,,,
12399,,,,,,,,,,,,,,0.734963018,,
12400,,,,,,,,,,,,,,,,
12401,,,,,,,0.721698423,,,,,,,,,
12402,,0.43350906,,,,,,,,,,,,,,
12403,0.884946473,,,,,,,,,,,,,,,
12404,,,,,,,,,0.522785508,,,,,,,
12405,,,,,,,,,,,0.429886619,,,,,
12406,,,,,,,,,,0.450700754,,,,,,
12407,,,,,,,,,0.594907269,,,,,,,
12408,,,,,,,,,,,,,,,,
12409,,,,,,,,,,,0.47706904,,,,,
12410,0.445762233,,,,,,,,,,,,,,,
12411,,,,,,,,,,,0.499749712,,,,,
12412,,,,,,,,,,,,,0.68396914,,,
12413,,,,,,,0.46217168,,,,,,,,,
12414,,,,,,,,,,,,,,,,
12415,,,,,0.840858241,,,,,,,,,,,
12416,,,,,,0.770130054,,,,,,,,,,
12417,,,,,,,0.776128934,,,,,,,,,
12418,,,,,,,,,,,,,,,,
12419,,,,,0.925476138,,,,,,,,,,,
12420,,,,,,,,,,,,,,,,
12421,0.44724508,,,,,,,,,,,,,,,
12422,,,,,0.871316031,,,,,,,,,,,
12423,,,,,0.808071164,,,,,,,,,,,
12424,0.753777657,,,,,,,,,,,,,,,
12425,,,,,,,,,0.516635825,,,,,,,
12426,,,,,,,,,0.77634858,,,,,,,
12427,0.9155843,,,,,,,,,,,,,,,
12428,,,,,,,,,0.575733701,,,,,,,
12429,,,,,,,,,0.477496698,,,0.415534082,,,,
12430,,,,,,,,,,,,,,,,
12431,,,,,,,,,,0.578849763,,,,,,
12432,,,,,,,,,,,,0.419431432,,0.426878706,,
12433,,,,,0.886362167,,,,,,,,,,,
12434,,,,,,,0.564749309,,,,,,,,,
12435,,,,,,,,0.494010555,,,,,,,,
12436,0.804964087,,,,,,,,,,,,,,,
12437,,,,,,,,,,,,,,,,
12438,,,,,,,0.458396642,,,,,,,,,
12439,,,,,,,0.419772185,,,,,,,,,
12440,,,,,,,,,,,,,,,,
12441,,,,,,,0.529749518,,,,,,,,,
12442,,,,,,,,,,,,0.53180834,,,,
12443,,,,,,,,,,,,0.434041731,,,,
12444,0.696628908,,,,,,,,,,,,,,,
12445,,,,,,,,,,,,0.583709806,,,,
12446,,,,,,,,,,,,,,,,
12447,,,,,,,,,,,,,,,,
12448,,,,,,,,,,,,0.44208366,,,,
12449,,,,,,,,,0.62666974,,,,,,,
12450,,,,,,,,,0.609100503,,,,,,,
12451,,,,,,,,,,,,,,,,
12452,0.907142699,,,,,,,,,,,,,,,
12453,,,,,,,,0.68652571,,,,,,,,
12454,,,,,,,0.431853844,,,,,,,,,
12455,,,,,,,,,,,,,,,,
12456,,0.434821756,,,,,,,,,,,,,,
12457,0.83709337,,,,,,,,,,,,,,,
12458,,,,,,,,,,,,,,,,
12459,,0.56060035,,,,,,,,,,,,,,
12460,,,,,,,,,,,0.423628096,,,,,
12461,,,,,,,,,,,0.436748755,,,,,
12462,,,,,,0.864830414,,,,,,,,,,
12463,,,,,,,,,,,,,,0.780890941,,
12464,,,,,,,0.892421443,,,,,,,,,
12465,,,,,,,,,,,,,,,,
12466,,,,,,,0.50494252,,,,,,,,,
12467,,0.636549137,,,,,,,,,,,,,,
12468,,,,,,,,,,,,,,,,
12469,,,,,0.93775756,,,,,,,,,,,
12470,,,,,,,,,,0.627548358,,,,,,
12471,0.521346002,,,,,,,,,,,,,,,
12472,,,,,,,0.742689359,,,,,,,,,
12473,,,,,,,0.60745991,,,,,,,,,
12474,0.7126794,,,,,,,,,,,,,,,
12475,,,,,,,,,,,,,,,,
12476,,,,,,,,,,,,0.528665135,,,,
12477,,,,,0.724553496,,,,,,,,,,,
12478,,,,,,,0.734486023,,,,,,,,,
12479,,,,,,,,,0.534392502,,,,,,,
12480,,0.416280034,,,,,,,,,,,,,,
12481,,,,,,,,,,,,0.499693028,,,,
12482,,,,,,,,,,,,,0.599048463,,,
12483,,,,,,,,,,,,,,0.457840737,,
12484,,,,,,,,,0.467192169,,,,,,,
12485,,,,,,,,,,,,,,,,
12486,,,,,,,,,0.669580194,,,,,,,
12487,,,,,,,,,,,,,,,,
12488,,,,,,,0.861131552,,,,,,,,,
12489,,,,,0.922416182,,,,,,,,,,,
12490,,,,,,,,,,,,,,,,
12491,,,,0.414879199,,,,,,,,,,,,
12492,,,,,,,,,,,,,,,,
12493,0.689150594,,,,,,,,,,,,,,,
12494,,,,,,,,,,,,,,,,
12495,0.790605155,,,,,,,,,,,,,,,
12496,,,,,,,,,0.413144902,,,,,,,
12497,0.754592457,,,,,,,,,,,,,,,
12498,,,,,,,0.627640983,,,,,,,,,
12499,,,,,0.912592134,,,,,,,,,,,
12500,,,,,,,,,,,,0.455829796,,,,
12501,,,,0.438541737,,,,,,,,,,,,
12502,,,,,,,,,,,,0.61979776,,,,
12503,,,,,0.975563884,,,,,,,,,,,
12504,,,,,,,0.59580191,,,,,,,,,
12505,,,,,,,,,,,,0.886919642,,,,
12506,,,,,,,,,,,,0.639736313,,,,
12507,,0.797262895,,,,,,,,,,,,,,
12508,,,,0.439628545,,,,,,,,,,,,
12509,0.8531231,,,,,,,,,,,,,,,
12510,,,,,,,,,,,,,,0.539650001,,
12511,,,,,,,,,0.540130484,,,,,,,
12512,,,,,0.903486133,,,,,,,,,,,
12513,,,0.812648465,,,,,,,,,,,,,
12514,,,,,,,,,,,,,,0.55914564,,
12515,,,0.736619446,,,,,,,,,,,,,
12516,,,,,,,0.733892691,,,,,,,,,
12517,,,,,,,0.56562051,,,,,,,,,
12518,,,,,,,,,,,0.514359742,,,,,
12519,0.794143875,,,,,,,,,,,,,,,
12520,,,,,,,,,,,,,,0.691202995,,
12521,,,,,0.90990564,,,,,,,,,,,
12522,,,,,,,0.779453423,,,,,,,,,
12523,,,,,0.977351887,,,,,,,,,,,
