0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.001754389,0.001754387,0.001754391,0.947988845,0.00175439,0.001754387,0.001754388,0.001754388,0.001754391,0.001754389,0.001754386,0.001754389,0.001754388,0.001754387,0.029204106
0.000404042,0.000404041,0.051682424,0.000404041,0.000404042,0.000404041,0.000404041,0.000404041,0.000404041,0.00773674,0.101352713,0.818989887,0.000404041,0.000404041,0.016197823
0.001307191,0.20958951,0.00130719,0.00130719,0.001307193,0.001307193,0.001307191,0.001307191,0.112969719,0.127149744,0.001307191,0.320368363,0.001307191,0.216850752,0.00130719
0.002298853,0.050160461,0.002298855,0.002298855,0.04467253,0.166815917,0.002298854,0.002298852,0.002298853,0.002298852,0.002298852,0.645457111,0.002298852,0.002298851,0.069905452
0.002469138,0.002469141,0.34456706,0.002469139,0.342212013,0.283591245,0.002469142,0.00246914,0.00246914,0.002469139,0.002469141,0.002469145,0.002469142,0.002469137,0.002469137
0.000660067,0.000660067,0.000660068,0.541890773,0.039164303,0.047426962,0.096789828,0.031259097,0.080465416,0.000660067,0.000660067,0.03874225,0.000660068,0.10789183,0.012409139
0.001666668,0.976666647,0.001666668,0.001666667,0.001666668,0.001666667,0.001666668,0.001666668,0.001666667,0.001666669,0.001666671,0.001666668,0.001666668,0.001666668,0.001666667
0.039163991,0.095848217,0.580720034,0.001960786,0.262699108,0.00196079,0.001960786,0.001960785,0.001960787,0.001960787,0.001960785,0.001960786,0.001960785,0.001960786,0.001960786
0.001388892,0.00138889,0.093744963,0.001388891,0.888199456,0.00138889,0.001388891,0.001388892,0.00138889,0.001388892,0.001388889,0.001388891,0.001388891,0.00138889,0.00138889
0.396934166,0.000757577,0.000757576,0.000757578,0.000757577,0.09182304,0.000757577,0.000757576,0.488245899,0.000757576,0.000757577,0.000757577,0.000757576,0.01466355,0.000757578
0.01796211,0.000529102,0.155034819,0.028762114,0.000529102,0.000529101,0.260165273,0.027781446,0.000529102,0.505532324,0.000529102,0.000529101,0.000529101,0.000529101,0.000529101
0.143004041,0.027121529,0.099243595,0.000370371,0.021994348,0.000370371,0.000370371,0.225445099,0.069580078,0.000370371,0.000370371,0.019619427,0.000370371,0.05779413,0.333975526
0.868479974,0.00277778,0.002777779,0.002777779,0.056668592,0.002777782,0.041518076,0.002777781,0.002777779,0.002777779,0.002777779,0.002777781,0.002777781,0.002777779,0.002777779
0.001851859,0.761155181,0.001851855,0.03917878,0.001851856,0.001851852,0.001851857,0.001851856,0.001851855,0.107404005,0.001851855,0.001851854,0.042236101,0.001851854,0.031507381
0.001360545,0.001360548,0.405874695,0.001360545,0.001360545,0.048997155,0.001360545,0.001360545,0.001360549,0.001360546,0.001360545,0.5288016,0.001360546,0.001360546,0.001360546
0.002380954,0.002380954,0.585210451,0.002380953,0.002380954,0.061569345,0.002380957,0.002380955,0.002380953,0.156802568,0.002380952,0.002380955,0.002380956,0.002380954,0.170227138
0.014405603,0.000508906,0.000508907,0.247869568,0.616525343,0.021299164,0.014186178,0.016694861,0.046371739,0.000508906,0.000508906,0.000508907,0.019085197,0.000508907,0.000508906
0.000694447,0.088637543,0.000694447,0.000694446,0.702575115,0.080034065,0.000694446,0.000694445,0.000694447,0.121114369,0.000694445,0.000694447,0.000694446,0.000694447,0.000694445
0.001169593,0.001169594,0.001169592,0.018278462,0.163163247,0.042462577,0.001169592,0.027022971,0.001169593,0.574822742,0.001169591,0.046290838,0.001169591,0.001169592,0.118602424
0.034915592,0.001960791,0.469394774,0.001960789,0.001960789,0.001960786,0.001960786,0.001960787,0.039819855,0.001960787,0.034512851,0.401749042,0.001960788,0.001960786,0.001960795
0.017347157,0.028156413,0.000213676,0.098865886,0.006982583,0.058251016,0.000213676,0.000213675,0.744742147,0.01798024,0.000213676,0.008646279,0.007045223,0.000213676,0.010914677
0.167137109,0.115617639,0.001282052,0.001282053,0.001282052,0.001282053,0.001282053,0.001282053,0.001282054,0.001282052,0.001282055,0.701860618,0.001282053,0.001282052,0.001282052
0.199642551,0.57190973,0.001550389,0.029146389,0.001550389,0.001550388,0.001550389,0.001550389,0.001550392,0.00155039,0.001550391,0.182247046,0.001550388,0.00155039,0.001550388
0.001904766,0.001904765,0.001904764,0.052748308,0.001904764,0.001904764,0.339473447,0.251575366,0.001904765,0.001904766,0.001904767,0.001904764,0.001904765,0.335250463,0.001904766
0.60769068,0.001587308,0.001587303,0.001587304,0.001587304,0.001587306,0.001587304,0.086148692,0.001587307,0.001587302,0.001587302,0.001587303,0.287112978,0.001587304,0.001587302
0.001282053,0.001282054,0.303012761,0.001282054,0.001282053,0.001282054,0.226992468,0.001282052,0.001282054,0.001282053,0.001282052,0.408625291,0.001282053,0.047266895,0.001282053
0.108974603,0.001212123,0.611398486,0.001212123,0.038915815,0.001212123,0.001212122,0.001212123,0.058034455,0.001212122,0.001212122,0.14976603,0.001212123,0.022001507,0.001212123
0.732029162,0.000701757,0.000701756,0.000701755,0.000701755,0.000701755,0.033257281,0.000701755,0.103853698,0.000701755,0.000701756,0.000701756,0.123140548,0.000701755,0.000701754
0.1856172,0.001058203,0.001058203,0.001058202,0.001058203,0.001058204,0.001058202,0.271547228,0.101433345,0.001058204,0.001058203,0.001058205,0.001058202,0.429761995,0.001058202
0.003174606,0.003174607,0.825697557,0.003174606,0.003174621,0.073294493,0.062912657,0.003174607,0.003174617,0.003174605,0.003174603,0.003174605,0.003174605,0.003174604,0.003174607
0.001075273,0.164261573,0.001075271,0.00107527,0.66222356,0.029161932,0.001075272,0.001075272,0.00107527,0.00107527,0.00107527,0.132524952,0.001075276,0.001075269,0.001075269
0.001092897,0.001092897,0.001092897,0.106296988,0.001092899,0.0010929,0.688981373,0.111218056,0.001092899,0.001092897,0.001092897,0.001092897,0.001092897,0.081481708,0.001092897
0.000453516,0.473911566,0.012466833,0.030538299,0.052517714,0.019892614,0.000453515,0.000453515,0.213632781,0.000453515,0.000453515,0.000453516,0.000453515,0.193412069,0.000453515
0.00107527,0.128031093,0.001075271,0.001075271,0.128404907,0.001075271,0.00107527,0.001075269,0.001075276,0.04780306,0.00107527,0.683932963,0.001075269,0.001075269,0.001075269
0.806349851,0.001010104,0.001010103,0.001010101,0.001010106,0.001010102,0.18051881,0.001010104,0.001010105,0.001010102,0.001010103,0.001010102,0.001010102,0.001010103,0.001010103
0.001709402,0.001709403,0.663923483,0.001709403,0.214862966,0.001709403,0.001709404,0.001709402,0.001709404,0.001709405,0.06786595,0.034544154,0.001709402,0.001709414,0.001709405
0.095923309,0.089234678,0.001212122,0.001212124,0.255431508,0.001212123,0.001212122,0.001212122,0.523367134,0.023922147,0.001212122,0.001212123,0.001212121,0.001212123,0.001212121
0.00144928,0.001449276,0.001449277,0.34536328,0.199992659,0.001449281,0.001449277,0.001449276,0.414158172,0.001449276,0.001449276,0.001449276,0.001449275,0.024543842,0.001449276
0.128768388,0.14393098,0.000757578,0.000757577,0.013946518,0.038131053,0.000757577,0.000757576,0.000757577,0.556294364,0.000757577,0.000757578,0.112110501,0.000757578,0.000757578
0.001904765,0.120569283,0.241185944,0.001904766,0.362585238,0.150947518,0.001904764,0.001904763,0.001904767,0.001904764,0.001904763,0.001904765,0.001904762,0.105664372,0.001904764
0.002564103,0.002564104,0.002564112,0.002564103,0.696588448,0.002564104,0.002564103,0.002564104,0.002564106,0.002564107,0.002564104,0.169860341,0.002564106,0.002564107,0.10278195
0.199621102,0.061640561,0.000217156,0.000217156,0.237316273,0.010969137,0.039895958,0.135410365,0.158705624,0.009285242,0.000217156,0.069032266,0.000217155,0.077037695,0.000217155
0.23090553,0.076064334,0.000188858,0.245937022,0.069374598,0.004411415,0.000188858,0.00787097,0.342050767,0.003684648,0.00324997,0.000188858,0.000188858,0.01061328,0.005082036
0.001960789,0.001960786,0.45602186,0.001960788,0.00196079,0.001960787,0.001960786,0.001960787,0.001960791,0.001960787,0.092897595,0.126138872,0.001960785,0.001960787,0.303373011
0.081409332,0.000347223,0.000347223,0.28673772,0.513285809,0.006639695,0.006600354,0.000347223,0.102202079,0.000347223,0.000347223,0.000347223,0.000347226,0.000347223,0.000347222
0.000472814,0.160615679,0.036142905,0.04786199,0.000472815,0.000472815,0.000472814,0.026806148,0.000472814,0.000472814,0.025940244,0.000472814,0.690100713,0.008749807,0.000472815
0.001754387,0.158703247,0.675820422,0.001754388,0.001754389,0.001754387,0.001754389,0.001754388,0.001754386,0.144423678,0.001754387,0.001754388,0.001754387,0.001754391,0.001754386
0.229915406,0.000766284,0.161995294,0.000766286,0.039823059,0.100930192,0.000766285,0.000766285,0.000766286,0.000766285,0.023662465,0.082195455,0.355347849,0.000766284,0.000766285
0.17541012,0.000508907,0.048015986,0.029543768,0.000508906,0.000508906,0.311325593,0.000508907,0.430615462,0.000508907,0.000508907,0.000508907,0.000508907,0.000508908,0.000508908
0.003333342,0.003333336,0.003333333,0.003333335,0.003333335,0.003333334,0.003333336,0.003333336,0.003333338,0.003333334,0.95333328,0.003333337,0.003333353,0.003333338,0.003333333
0.001904775,0.001904773,0.001904768,0.001904762,0.001904762,0.195706593,0.001904766,0.001904763,0.001904767,0.001904763,0.310166058,0.364663582,0.108511341,0.001904764,0.001904763
0.467569464,0.215231219,0.000775194,0.014795722,0.000775196,0.000775196,0.000775194,0.000775195,0.125923033,0.073865404,0.000775194,0.000775195,0.000775194,0.083564565,0.012849034
0.001960785,0.001960786,0.001960785,0.001960784,0.001960785,0.001960785,0.001960785,0.001960785,0.001960785,0.001960785,0.082137113,0.001960785,0.892372683,0.001960785,0.001960785
0.563588413,0.242924863,0.001257862,0.001257865,0.001257865,0.001257863,0.001257863,0.001257863,0.152993744,0.001257864,0.001257862,0.026656486,0.001257862,0.001257863,0.001257862
0.092235283,0.023893098,0.000749066,0.265662142,0.000749065,0.532355387,0.000749065,0.000749064,0.000749066,0.000749064,0.000749064,0.052737364,0.026375142,0.000749065,0.000749065
0.094383783,0.04236106,0.001010105,0.791205573,0.001010103,0.001010104,0.001010102,0.001010102,0.001010105,0.001010103,0.001010101,0.001010103,0.017287524,0.044661028,0.001010104
0.000784314,0.000784314,0.68007194,0.000784315,0.009733358,0.065775227,0.08296717,0.000784314,0.000784314,0.082513538,0.000784314,0.000784315,0.000784317,0.000784314,0.071879933
0.315826765,0.082323954,0.000383144,0.033372343,0.000383142,0.000383142,0.000383143,0.000383142,0.564262372,0.000383142,0.000383142,0.000383142,0.000383142,0.000383142,0.000383142
0.337784768,0.306721003,0.148638503,0.001515152,0.155733704,0.035970479,0.001515152,0.001515158,0.001515156,0.001515152,0.001515153,0.001515158,0.001515153,0.001515155,0.001515154
0.001257863,0.001257862,0.572341027,0.001257862,0.058563759,0.096258526,0.001257865,0.001257864,0.001257863,0.001257863,0.001257868,0.211545283,0.001257862,0.024191672,0.02577896
0.001190479,0.033075178,0.048751527,0.001190477,0.001190478,0.280354438,0.001190477,0.00119048,0.067034563,0.022898172,0.078687413,0.066044267,0.075427985,0.320583589,0.001190477
0.866087868,0.000709222,0.053992695,0.000709221,0.000709222,0.000709222,0.000709222,0.000709221,0.059407027,0.000709221,0.000709222,0.000709223,0.00070922,0.012710974,0.00070922
0.137908402,0.006893018,0.322829279,0.104415716,0.032857458,0.050938003,0.055264422,0.015851377,0.18900983,0.0517212,0.000263505,0.004446444,0.000263506,0.027074334,0.000263506
0.001257862,0.189118781,0.171475168,0.001257863,0.001257863,0.056257662,0.001257863,0.001257865,0.214566744,0.001257866,0.020214085,0.031476478,0.001257866,0.306828173,0.001257862
0.220420984,0.000447428,0.062654311,0.173722841,0.010424882,0.000447428,0.000447428,0.076093325,0.251147598,0.01073348,0.000447428,0.000447429,0.03353638,0.158581628,0.000447428
0.074811636,0.000267738,0.015011538,0.420925849,0.364371066,0.05601385,0.019351817,0.000267738,0.030785935,0.000267738,0.000267738,0.006132539,0.010989341,0.000267738,0.000267738
0.074642885,0.000512822,0.000512822,0.114125442,0.109462917,0.000512822,0.097814237,0.000512821,0.198117876,0.40122125,0.000512821,0.000512822,0.000512821,0.000512822,0.000512822
0.123733474,0.000641027,0.000641028,0.000641027,0.000641027,0.000641026,0.135572781,0.000641027,0.412585297,0.000641026,0.000641026,0.000641027,0.000641027,0.321057154,0.000641027
0.371007286,0.022389274,0.000709221,0.199945356,0.189480602,0.000709222,0.00070922,0.00070922,0.141405505,0.057025817,0.00070922,0.000709222,0.00070922,0.013072394,0.00070922
0.700686327,0.185472225,0.003508774,0.003508777,0.003508773,0.003508777,0.003508774,0.003508774,0.003508778,0.003508774,0.003508773,0.003508775,0.071736156,0.003508772,0.003508772
0.731485256,0.000505052,0.036826544,0.027116876,0.000505052,0.159902757,0.000505051,0.000505052,0.000505052,0.000505051,0.000505053,0.028914144,0.000505051,0.011208958,0.000505051
0.000560225,0.000560225,0.136043382,0.000560224,0.307247567,0.000560225,0.000560224,0.48767123,0.000560225,0.062875348,0.000560224,0.000560225,0.000560225,0.000560225,0.000560226
0.003174605,0.003174605,0.003174603,0.003174603,0.003174603,0.050793415,0.003174606,0.003174604,0.003174603,0.003174604,0.003174611,0.003174605,0.907936725,0.003174604,0.003174603
0.002020204,0.002020203,0.174031598,0.002020203,0.002020203,0.002020205,0.002020204,0.002020203,0.002020203,0.002020203,0.002020204,0.002020204,0.002020203,0.208568959,0.593156999
0.096449086,0.104400203,0.262466162,0.000408999,0.183196727,0.000408999,0.000408999,0.000408998,0.000408999,0.000408999,0.000408998,0.111504577,0.097723311,0.000408998,0.140987943
0.001388892,0.00138889,0.00138889,0.001388894,0.113188839,0.001388891,0.033615285,0.001388892,0.645226485,0.031426435,0.001388891,0.001388891,0.001388889,0.162654047,0.001388889
0.000716848,0.000716847,0.347751908,0.000716848,0.237482895,0.000716847,0.292275679,0.017887719,0.000716848,0.039184583,0.000716846,0.035988565,0.000716846,0.023693874,0.000716846
0.001234569,0.001234569,0.001234569,0.001234568,0.001234568,0.00123457,0.129741822,0.001234568,0.001234568,0.001234571,0.070060583,0.022861052,0.763756285,0.001234568,0.001234571
0.129992827,0.000524935,0.027232045,0.272018461,0.000524935,0.013087354,0.042222827,0.163076124,0.165192762,0.143662984,0.000524935,0.000524935,0.000524935,0.040365006,0.000524935
0.103354237,0.000262468,0.000262468,0.130998591,0.196708534,0.093549587,0.000262468,0.000262468,0.000262468,0.061836996,0.225492442,0.000262468,0.000262467,0.021458776,0.164763564
0.102848781,0.001449277,0.324330661,0.001449277,0.001449278,0.001449279,0.555429233,0.001449276,0.001449279,0.001449276,0.001449276,0.001449277,0.001449277,0.001449276,0.001449276
0.251343052,0.001587303,0.001587302,0.366880176,0.001587307,0.070472229,0.001587312,0.001587302,0.266723427,0.001587302,0.001587302,0.001587303,0.001587302,0.028708079,0.001587302
0.002298852,0.002298853,0.062333674,0.002298855,0.002298851,0.002298853,0.002298855,0.002298853,0.002298852,0.093192306,0.002298856,0.002298854,0.816887779,0.002298853,0.002298856
0.033273772,0.000466202,0.195385774,0.030246234,0.000466202,0.000466201,0.24022336,0.019261719,0.000466202,0.477413331,0.000466201,0.000466201,0.000466201,0.000466201,0.000466201
0.009203122,0.000416667,0.04661953,0.584932456,0.023486208,0.000416667,0.000416667,0.042677904,0.054577813,0.029669295,0.000416667,0.00860397,0.000416667,0.191048728,0.007097639
0.64075015,0.000740742,0.000740742,0.000740742,0.000740742,0.000740742,0.000740742,0.134463268,0.000740744,0.000740742,0.000740742,0.000740742,0.093180547,0.000740741,0.123457871
0.000476192,0.000476192,0.000476192,0.000476192,0.197467133,0.095268984,0.065262505,0.231162963,0.201817172,0.000476192,0.000476191,0.000476192,0.000476194,0.204735515,0.000476192
0.658363705,0.101536151,0.000196079,0.071484791,0.000196079,0.02623841,0.000196079,0.000196079,0.120857942,0.005082754,0.003833885,0.000196079,0.000196079,0.000196079,0.01122981
0.222448224,0.107037243,0.001587303,0.001587302,0.339965839,0.001587302,0.037996112,0.001587306,0.001587303,0.001587303,0.001587305,0.182850719,0.095416136,0.001587302,0.001587302
0.002298852,0.002298852,0.359032458,0.002298854,0.483218414,0.002298853,0.002298851,0.002298851,0.002298855,0.002298852,0.130162893,0.002298855,0.002298851,0.002298852,0.002298856
0.261002529,0.014099765,0.424341179,0.000516796,0.000516796,0.009550502,0.000516797,0.0232201,0.000516797,0.000516796,0.025865201,0.015911986,0.143726362,0.000516798,0.079181596
0.001388892,0.001388892,0.001388893,0.001388892,0.001388891,0.128342629,0.00138889,0.001388891,0.00138889,0.001388889,0.050962319,0.674289452,0.001388891,0.00138889,0.131127799
0.127774247,0.000740743,0.038170872,0.12868423,0.248265151,0.000740744,0.042823018,0.000740743,0.13983973,0.245019502,0.000740741,0.000740741,0.024238055,0.000740741,0.000740742
0.001515154,0.001515152,0.001515155,0.113828903,0.29860929,0.001515157,0.001515155,0.001515154,0.001515156,0.001515152,0.001515154,0.001515155,0.209857226,0.001515153,0.361037882
0.002898554,0.002898553,0.002898552,0.002898551,0.002898553,0.002898552,0.002898556,0.002898552,0.002898551,0.002898552,0.002898557,0.002898553,0.959420261,0.002898552,0.002898551
0.463117181,0.336177781,0.000524936,0.000524935,0.070193235,0.000524936,0.000524935,0.018030159,0.000524936,0.029507199,0.000524935,0.000524936,0.000524935,0.078250029,0.000524935
0.001360545,0.001360545,0.001360547,0.001360545,0.001360545,0.001360545,0.001360546,0.528536735,0.001360545,0.001360545,0.001360547,0.001360546,0.001360545,0.453776174,0.001360545
0.001960788,0.001960789,0.162600506,0.001960785,0.00196079,0.001960788,0.001960787,0.001960785,0.001960787,0.001960785,0.001960786,0.811909266,0.001960787,0.001960786,0.001960786
0.001515155,0.001515157,0.158557905,0.144763106,0.347030564,0.001515155,0.001515154,0.001515153,0.286175449,0.001515156,0.001515152,0.001515153,0.001515153,0.048321435,0.001515153
0.002564106,0.002564108,0.901764025,0.002564106,0.002564106,0.064902589,0.002564105,0.00256411,0.002564105,0.002564113,0.002564103,0.00256411,0.002564105,0.002564105,0.002564103
0.733075231,0.001709405,0.001709402,0.001709411,0.001709406,0.244702493,0.001709404,0.001709403,0.001709417,0.001709407,0.00170941,0.001709406,0.001709402,0.001709402,0.001709402
0.247701947,0.001010102,0.001010102,0.646169812,0.001010102,0.001010102,0.001010101,0.001010102,0.001010103,0.001010104,0.001010101,0.063940015,0.001010101,0.001010102,0.031077103
0.624391815,0.119079307,0.000218579,0.00021858,0.029942803,0.006746084,0.00021858,0.00450693,0.208595082,0.00021858,0.000218579,0.00021858,0.00021858,0.004989343,0.000218579
0.108906655,0.001234571,0.001234569,0.00123457,0.001234569,0.001234569,0.00123457,0.001234569,0.001234569,0.001234569,0.001234569,0.215812032,0.29663747,0.308330481,0.057967669
0.227756348,0.360973217,0.000173612,0.00579634,0.076810421,0.202803968,0.000173611,0.000173611,0.028518571,0.00937447,0.000173612,0.082728785,0.000173611,0.004196213,0.000173612
0.003174606,0.003174611,0.003174612,0.003174605,0.003174604,0.003174607,0.003174604,0.00317461,0.003174607,0.003174605,0.176661436,0.096732203,0.003174604,0.003174604,0.688511083
0.004166668,0.004166688,0.004166667,0.004166667,0.004166667,0.004166667,0.004166667,0.004166667,0.004166667,0.004166667,0.004166668,0.072071544,0.873761764,0.004166667,0.004166667
0.018715588,0.000784315,0.017493065,0.000784315,0.000784314,0.000784315,0.000784315,0.000784315,0.000784314,0.000784314,0.000784314,0.95437957,0.000784315,0.000784316,0.000784314
0.001149428,0.001149428,0.410405402,0.001149426,0.001149426,0.001149427,0.001149428,0.001149428,0.001149427,0.49220478,0.001149426,0.001149428,0.083596695,0.001149427,0.001149426
0.075363084,0.001257866,0.034767228,0.001257864,0.115401454,0.001257864,0.001257862,0.001257863,0.001257862,0.001257862,0.001257864,0.760631736,0.001257865,0.001257863,0.001257862
0.003030305,0.003030306,0.003030312,0.003030306,0.090036703,0.003030306,0.055901081,0.003030305,0.003030305,0.003030303,0.003030303,0.003030311,0.088629673,0.003030307,0.732099176
0.000673402,0.000673402,0.000673404,0.526915403,0.000673403,0.000673403,0.000673402,0.051095243,0.109515451,0.095180702,0.000673401,0.000673403,0.000673401,0.210559179,0.000673401
0.001388891,0.001388893,0.001388893,0.001388891,0.001388892,0.00138889,0.477724862,0.001388889,0.148810787,0.001388891,0.001388892,0.356797661,0.001388889,0.001388889,0.001388891
0.001626017,0.001626017,0.001626021,0.001626022,0.001626019,0.033572794,0.001626016,0.001626016,0.001626018,0.057609191,0.091619831,0.001626018,0.001626017,0.142031265,0.658906738
0.031607476,0.578532131,0.001333334,0.001333334,0.001333336,0.001333335,0.001333336,0.001333335,0.035927183,0.053765556,0.001333337,0.195292739,0.092874898,0.001333334,0.001333334
0.001333334,0.001333336,0.458802077,0.001333334,0.174524371,0.001333335,0.232580807,0.001333335,0.001333339,0.001333335,0.04698638,0.073773011,0.001333333,0.001333334,0.001333338
0.002083347,0.002083334,0.002083339,0.002083336,0.002083334,0.146080037,0.002083334,0.002083338,0.521999234,0.002083334,0.035674454,0.002083335,0.002083337,0.11642312,0.158989786
0.001212122,0.001212125,0.375094548,0.001212122,0.285356096,0.149672588,0.001212122,0.001212122,0.001212122,0.176543421,0.001212122,0.001212126,0.001212122,0.001212122,0.001212122
0.000766286,0.457728734,0.000766285,0.000766285,0.194191663,0.330532699,0.000766285,0.000766285,0.009117771,0.000766285,0.000766285,0.000766285,0.000766284,0.000766284,0.000766284
0.032079032,0.000326799,0.000326798,0.322580887,0.089983392,0.000326798,0.086869747,0.073270406,0.392275354,0.000326798,0.000326798,0.000326798,0.000326798,0.000326798,0.000326798
0.87359428,0.001754388,0.001754386,0.041011942,0.001754387,0.001754387,0.001754388,0.001754388,0.001754389,0.001754386,0.00175439,0.064341124,0.001754392,0.001754386,0.001754387
0.002898553,0.002898552,0.002898557,0.002898553,0.002898552,0.837721313,0.002898552,0.002898551,0.002898552,0.002898552,0.002898558,0.124597494,0.002898552,0.002898552,0.002898556
0.000396826,0.013904694,0.000396827,0.024578916,0.233243631,0.257601373,0.000396826,0.000396826,0.000396826,0.000396826,0.017310438,0.443550129,0.00663621,0.000396826,0.000396826
0.001550388,0.001550388,0.001550389,0.494035039,0.05306039,0.0248062,0.159593896,0.001550389,0.001550389,0.066499294,0.001550388,0.001550388,0.001550388,0.001550389,0.188051687
0.093603508,0.001169594,0.001169596,0.001169593,0.216715764,0.001169591,0.109557974,0.139725278,0.428701547,0.001169592,0.001169591,0.001169595,0.001169592,0.001169592,0.001169592
0.628176686,0.081454144,0.001360545,0.001360545,0.001360546,0.001360548,0.001360546,0.001360548,0.001360548,0.001360545,0.001360546,0.001360545,0.001360545,0.274042621,0.001360545
0.001587306,0.001587302,0.587126315,0.001587304,0.001587304,0.001587302,0.243218237,0.001587303,0.001587304,0.001587303,0.001587304,0.001587303,0.001587305,0.150607805,0.001587303
0.033139601,0.000865803,0.301434761,0.083851898,0.028872188,0.000865803,0.000865803,0.385682893,0.131931723,0.000865803,0.000865801,0.000865802,0.000865801,0.028160516,0.000865802
0.001709404,0.001709404,0.905363568,0.072414187,0.001709405,0.001709403,0.001709403,0.001709403,0.001709403,0.001709404,0.001709402,0.001709403,0.001709406,0.001709403,0.001709402
0.001025643,0.048466741,0.001025641,0.001025641,0.001025641,0.09988825,0.001025641,0.001025641,0.001025642,0.001025641,0.001025642,0.001025642,0.839337309,0.001025641,0.001025641
0.650332414,0.001388894,0.00138889,0.001388889,0.00138889,0.100922293,0.067732815,0.001388891,0.001388893,0.165734673,0.001388891,0.001388891,0.001388894,0.001388891,0.001388892
0.001190477,0.001190478,0.001190477,0.107029471,0.062267011,0.001190479,0.025724521,0.001190478,0.001190479,0.474424966,0.026501598,0.026629042,0.001190476,0.267899569,0.001190476
0.001257863,0.001257865,0.001257864,0.280602819,0.001257862,0.001257864,0.001257863,0.001257862,0.001257863,0.242078333,0.001257862,0.462224489,0.001257864,0.001257862,0.001257864
0.001587307,0.001587305,0.001587307,0.001587304,0.001587306,0.129137467,0.001587305,0.001587304,0.265692614,0.001587308,0.001587303,0.586122258,0.001587305,0.001587303,0.001587305
0.002380963,0.00238096,0.002380957,0.002380954,0.002380953,0.002380956,0.002380954,0.002380955,0.002380954,0.002380959,0.710057099,0.258990474,0.002380955,0.002380953,0.002380954
0.000574714,0.000574713,0.000574713,0.147858216,0.041471232,0.000574715,0.00994878,0.000574713,0.000574713,0.012029919,0.013980166,0.700668297,0.000574713,0.000574717,0.069445678
0.070301454,0.872059895,0.001418444,0.00141844,0.001418444,0.001418441,0.001418442,0.001418441,0.001418442,0.00141844,0.001418443,0.040617347,0.001418444,0.00141844,0.001418441
0.001418441,0.029752408,0.569554644,0.001418442,0.324357315,0.02932538,0.00141844,0.001418444,0.001418441,0.032825837,0.001418442,0.001418442,0.001418441,0.00141844,0.001418442
0.355425133,0.000447428,0.400920923,0.000447428,0.000447428,0.000447428,0.121877889,0.000447428,0.000447428,0.000447427,0.000447428,0.000447428,0.091230802,0.000447428,0.026070974
0.001418443,0.001418442,0.024050284,0.001418444,0.001418442,0.001418441,0.322728911,0.001418442,0.001418443,0.58503106,0.00141844,0.00141844,0.00141844,0.052586889,0.00141844
0.004761905,0.004761906,0.004761907,0.004761905,0.004761905,0.004761905,0.004761907,0.004761906,0.004761905,0.004761905,0.161381785,0.004761907,0.682562343,0.004761905,0.098913006
0.000623055,0.000623054,0.182849433,0.203997974,0.061142354,0.018205335,0.000623055,0.000623054,0.169712237,0.063988339,0.000623053,0.000623054,0.000623053,0.000623055,0.295119894
0.573428921,0.002222226,0.002222228,0.002222223,0.041962576,0.115599968,0.002222226,0.002222223,0.002222223,0.002222225,0.002222225,0.002222227,0.244564061,0.002222222,0.002222227
0.461477742,0.055308278,0.000325204,0.000325204,0.100919791,0.02766195,0.000325204,0.000325204,0.217982936,0.017350858,0.000325204,0.000325204,0.031140628,0.085881389,0.000325204
0.432805817,0.201510249,0.001801803,0.001801804,0.344062286,0.001801805,0.001801803,0.001801805,0.001801806,0.001801803,0.001801807,0.001801804,0.001801803,0.001801803,0.001801802
0.65011548,0.071216414,0.000238949,0.029637226,0.033434463,0.101240063,0.000238949,0.000238949,0.079839265,0.000238949,0.011894946,0.010451169,0.010737277,0.00023895,0.00023895
0.18704971,0.35111779,0.037422495,0.020527306,0.000183655,0.024606056,0.047136762,0.017664442,0.018188733,0.000183655,0.006001558,0.239784715,0.000183655,0.049765813,0.000183655
0.172880153,0.001388892,0.001388893,0.001388891,0.001388893,0.001388895,0.032080759,0.00138889,0.152121339,0.054876758,0.00138889,0.304568236,0.001388893,0.00138889,0.270972728
0.002564107,0.002564104,0.00256411,0.002564109,0.002564109,0.101632307,0.002564105,0.002564106,0.002564107,0.25492623,0.002564104,0.612672192,0.002564103,0.002564103,0.002564103
0.017889117,0.000529102,0.157429776,0.030143531,0.000529102,0.000529101,0.259855706,0.02751753,0.000529102,0.502402426,0.000529102,0.000529101,0.000529101,0.000529101,0.000529101
0.000913246,0.05003946,0.441442469,0.000913243,0.000913245,0.124886348,0.039162049,0.000913244,0.070451913,0.147522853,0.047556165,0.000913245,0.000913242,0.046456849,0.027002429
0.000952383,0.000952383,0.296450187,0.000952382,0.032180809,0.000952382,0.065629672,0.000952383,0.000952383,0.000952382,0.000952382,0.595263124,0.000952382,0.000952382,0.000952383
0.261428604,0.613986532,0.001904766,0.001904765,0.001904767,0.001904764,0.001904765,0.001904765,0.001904765,0.001904767,0.001904762,0.001904763,0.001904763,0.101727689,0.001904762
0.003030311,0.003030306,0.95757568,0.003030308,0.003030308,0.003030321,0.003030314,0.003030308,0.003030307,0.003030306,0.003030304,0.003030308,0.00303031,0.003030304,0.003030304
0.001257866,0.045851179,0.281535159,0.001257866,0.24442781,0.001257864,0.001257864,0.001257863,0.001257866,0.001257864,0.001257862,0.280975227,0.134631979,0.001257863,0.001257868
